name,cpu_score
3585,intel xeon e 2278gel,12024.0
3586,intel xeon e 2286g,14020.0
3587,intel xeon e 2286m,15110.0
3588,intel xeon e 2288g,17444.0
3589,intel xeon e 2314,8146.0
3590,intel xeon e 2324g,9771.0
3591,intel xeon e 2334,13011.0
3592,intel xeon e 2336,16731.0
3593,intel xeon e 2356g,18521.0
3594,intel xeon e 2374g,13607.0
3595,intel xeon e 2378,17472.0
3596,intel xeon e 2378g,21153.0
3597,intel xeon e 2386g,19571.0
3598,intel xeon e 2388g,23546.0
3599,intel xeon e 2436,22487.0
3600,intel xeon e 2456,23743.0
3601,intel xeon e 2468,25579.0
3602,intel xeon e 2478,29827.0
3603,intel xeon e 2488,29060.0
3604,intel xeon e3 1205 v6,5682.0
3605,intel xeon e3 1220,3847.0
3606,intel xeon e3 1220 v2,4676.0
3607,intel xeon e3 1220 v3,5184.0
3608,intel xeon e3 1220 v5,5815.0
3609,intel xeon e3 1220 v6,5784.0
3610,intel xeon e3 1220l,2295.0
3611,intel xeon e3 1220l v2,2248.0
3612,intel xeon e3 1220l v3,1407.0
3613,intel xeon e3 1225,3905.0
3614,intel xeon e3 1225 v2,4752.0
3615,intel xeon e3 1225 v3,5301.0
3616,intel xeon e3 1225 v5,5981.0
3617,intel xeon e3 1225 v6,5765.0
3618,intel xeon e3 1226 v3,5543.0
3619,intel xeon e3 1230,5137.0
3620,intel xeon e3 1230 v2,6198.0
3621,intel xeon e3 1230 v3,6817.0
3622,intel xeon e3 1230 v5,7930.0
3623,intel xeon e3 1230 v6,8212.0
3624,intel xeon e3 1230l v3,5251.0
3625,intel xeon e3 1231 v3,7048.0
3626,intel xeon e3 1235,5053.0
3627,intel xeon e3 1235l v5,5013.0
3628,intel xeon e3 1240,5403.0
3629,intel xeon e3 1240 v2,6358.0
3630,intel xeon e3 1240 v3,7040.0
3631,intel xeon e3 1240 v5,8253.0
3632,intel xeon e3 1240 v6,8656.0
3633,intel xeon e3 1240l v3,5655.0
3634,intel xeon e3 1240l v5,6511.0
3635,intel xeon e3 1241 v3,7140.0
3636,intel xeon e3 1245,5334.0
3637,intel xeon e3 1245 v2,6308.0
3638,intel xeon e3 1245 v3,7019.0
3639,intel xeon e3 1245 v5,8027.0
3640,intel xeon e3 1245 v6,8759.0
3641,intel xeon e3 1246 v3,7292.0
3642,intel xeon e3 1260l,4063.0
3643,intel xeon e3 1260l v5,8226.0
3644,intel xeon e3 1265l,3841.0
3645,intel xeon e3 1265l v2,5148.0
3646,intel xeon e3 1265l v3,6211.0
3647,intel xeon e3 1265l v4,6954.0
3648,intel xeon e3 1268l v3,5770.0
3649,intel xeon e3 1268l v5,6334.0
3650,intel xeon e3 1270,5352.0
3651,intel xeon e3 1270 v2,6488.0
3652,intel xeon e3 1270 v3,7265.0
3653,intel xeon e3 1270 v5,8346.0
3654,intel xeon e3 1270 v6,8931.0
3655,intel xeon e3 1270l v4,7662.0
3656,intel xeon e3 1271 v3,7535.0
3657,intel xeon e3 1275,5516.0
3658,intel xeon e3 1275 v2,6620.0
3659,intel xeon e3 1275 v3,7213.0
3660,intel xeon e3 1275 v5,8403.0
3661,intel xeon e3 1275 v6,9303.0
3662,intel xeon e3 1275l v3,6290.0
3663,intel xeon e3 1276 v3,7508.0
3664,intel xeon e3 1280,5623.0
3665,intel xeon e3 1280 v2,6563.0
3666,intel xeon e3 1280 v3,7393.0
3667,intel xeon e3 1280 v5,8407.0
3668,intel xeon e3 1280 v6,9032.0
3669,intel xeon e3 1281 v3,7452.0
3670,intel xeon e3 1285 v3,6974.0
3671,intel xeon e3 1285 v4,7808.0
3672,intel xeon e3 1285 v6,8751.0
3673,intel xeon e3 1285l v3,6803.0
3674,intel xeon e3 1285l v4,8074.0
3675,intel xeon e3 1286 v3,7418.0
3676,intel xeon e3 1286l v3,6929.0
3677,intel xeon e3 1290,5429.0
3678,intel xeon e3 1290 v2,6315.0
3679,intel xeon e3 1505l v5,5083.0
3680,intel xeon e3 1505l v6,6088.0
3681,intel xeon e3 1505m v5,6960.0
3682,intel xeon e3 1505m v6,7474.0
3683,intel xeon e3 1515m v5,7938.0
3684,intel xeon e3 1535m v5,7511.0
3685,intel xeon e3 1535m v6,7953.0
3686,intel xeon e3 1545m v5,7820.0
3687,intel xeon e3 1575m v5,7857.0
3688,intel xeon e3 1585 v5,8408.0
3689,intel xeon e3 1585l v5,8083.0
3690,intel xeon e3110,1242.0
3691,intel xeon e3113,1429.0
3692,intel xeon e3120,1408.0
3693,intel xeon e5 1410,4922.0
3694,intel xeon e5 1410 v2,5715.0
3695,intel xeon e5 1428l v2,6255.0
3696,intel xeon e5 1603,3463.0
3697,intel xeon e5 1603 v3,4427.0
3698,intel xeon e5 1603 v4,4736.0
3699,intel xeon e5 1607,3731.0
3700,intel xeon e5 1607 v2,4173.0
3701,intel xeon e5 1607 v3,4950.0
3702,intel xeon e5 1607 v4,5200.0
3703,intel xeon e5 1620,5862.0
3704,intel xeon e5 1620 v2,6546.0
3705,intel xeon e5 1620 v3,6992.0
3706,intel xeon e5 1620 v4,7386.0
3707,intel xeon e5 1630 v3,7396.0
3708,intel xeon e5 1630 v4,7593.0
3709,intel xeon e5 1650,8113.0
3710,intel xeon e5 1650 v2,9329.0
3711,intel xeon e5 1650 v3,10424.0
3712,intel xeon e5 1650 v4,11455.0
3713,intel xeon e5 1660,8413.0
3714,intel xeon e5 1660 v2,10268.0
3715,intel xeon e5 1660 v3,12481.0
3716,intel xeon e5 1660 v4,13619.0
3717,intel xeon e5 1680 v2,12618.0
3718,intel xeon e5 1680 v3,13090.0
3719,intel xeon e5 1680 v4,14211.0
3720,intel xeon e5 1681 v3,14820.0
3721,intel xeon e5 2403,2367.0
3722,intel xeon e5 2403 v2,2873.0
3723,intel xeon e5 2407,2658.0
3724,[dual cpu] intel xeon e5 2407,5362.0
3725,intel xeon e5 2407 v2,3504.0
3726,[dual cpu] intel xeon e5 2407 v2,6395.0
3727,intel xeon e5 2418l,3518.0
3728,intel xeon e5 2418l v2,5380.0
3729,intel xeon e5 2420,5033.0
3730,[dual cpu] intel xeon e5 2420,9252.0
3731,[quad cpu] intel xeon e5 2420,3065.0
3732,intel xeon e5 2420 v2,6356.0
3733,[dual cpu] intel xeon e5 2420 v2,11796.0
3734,[dual cpu] intel xeon e5 2428l,8500.0
3735,intel xeon e5 2430,5492.0
3736,[dual cpu] intel xeon e5 2430,9513.0
3737,intel xeon e5 2430 v2,7039.0
3738,[dual cpu] intel xeon e5 2430 v2,12267.0
3739,intel xeon e5 2430l,5539.0
3740,[dual cpu] intel xeon e5 2430l,9635.0
3741,intel xeon e5 2430l v2,6190.0
3742,[dual cpu] intel xeon e5 2430l v2,12183.0
3743,intel xeon e5 2440,6091.0
3744,[dual cpu] intel xeon e5 2440,10776.0
3745,intel xeon e5 2440 v2,7655.0
3746,[dual cpu] intel xeon e5 2440 v2,13818.0
3747,intel xeon e5 2448l v2,6774.0
3748,intel xeon e5 2450,7534.0
3749,[dual cpu] intel xeon e5 2450,10978.0
3750,intel xeon e5 2450 v2,9041.0
3751,[dual cpu] intel xeon e5 2450 v2,17238.0
3752,intel xeon e5 2450l,5880.0
3753,[dual cpu] intel xeon e5 2450l,11711.0
3754,intel xeon e5 2470,8295.0
3755,[dual cpu] intel xeon e5 2470,14464.0
3756,intel xeon e5 2470 v2,10675.0
3757,[dual cpu] intel xeon e5 2470 v2,19022.0
3758,intel xeon e5 2603,2319.0
3759,[dual cpu] intel xeon e5 2603,4433.0
3760,intel xeon e5 2603 v2,2735.0
3761,[dual cpu] intel xeon e5 2603 v2,5017.0
3762,intel xeon e5 2603 v3,3834.0
3763,[dual cpu] intel xeon e5 2603 v3,6900.0
3764,intel xeon e5 2603 v4,4695.0
3765,[dual cpu] intel xeon e5 2603 v4,7992.0
3766,intel xeon e5 2608l v3,6415.0
3767,intel xeon e5 2608l v4,7447.0
3768,intel xeon e5 2609,2858.0
3769,[dual cpu] intel xeon e5 2609,5891.0
3770,intel xeon e5 2609 v2,3369.0
3771,[dual cpu] intel xeon e5 2609 v2,6844.0
3772,intel xeon e5 2609 v3,4430.0
3773,[dual cpu] intel xeon e5 2609 v3,8595.0
3774,intel xeon e5 2609 v4,5443.0
3775,[dual cpu] intel xeon e5 2609 v4,10057.0
3776,intel xeon e5 2618l v3,11181.0
3777,intel xeon e5 2618l v4,12429.0
3778,[dual cpu] intel xeon e5 2618l v4,22319.0
3779,intel xeon e5 2620,5291.0
3780,[dual cpu] intel xeon e5 2620,9794.0
3781,intel xeon e5 2620 v2,6246.0
3782,[dual cpu] intel xeon e5 2620 v2,10850.0
3783,intel xeon e5 2620 v3,7807.0
3784,[dual cpu] intel xeon e5 2620 v3,13308.0
3785,intel xeon e5 2620 v4,9189.0
3786,[dual cpu] intel xeon e5 2620 v4,15931.0
3787,intel xeon e5 2623 v3,6793.0
3788,[dual cpu] intel xeon e5 2623 v3,11701.0
3789,intel xeon e5 2623 v4,6940.0
3790,[dual cpu] intel xeon e5 2623 v4,8506.0
3791,intel xeon e5 2628 v3,8447.0
3792,intel xeon e5 2628l v2,7181.0
3793,intel xeon e5 2628l v3,9949.0
3794,intel xeon e5 2628l v4,11079.0
3795,[dual cpu] intel xeon e5 2628l v4,18895.0
3796,intel xeon e5 2629 v3,9139.0
3797,intel xeon e5 2630,6183.0
3798,[dual cpu] intel xeon e5 2630,10779.0
3799,intel xeon e5 2630 v2,7473.0
3800,[dual cpu] intel xeon e5 2630 v2,13629.0
3801,intel xeon e5 2630 v3,10382.0
3802,[dual cpu] intel xeon e5 2630 v3,17097.0
3803,intel xeon e5 2630 v4,11592.0
3804,[dual cpu] intel xeon e5 2630 v4,19254.0
3805,intel xeon e5 2630l,5305.0
3806,[dual cpu] intel xeon e5 2630l,8760.0
3807,intel xeon e5 2630l v2,6703.0
3808,[dual cpu] intel xeon e5 2630l v2,12414.0
3809,intel xeon e5 2630l v3,8701.0
3810,[dual cpu] intel xeon e5 2630l v3,14672.0
3811,intel xeon e5 2630l v4,10000.0
3812,[dual cpu] intel xeon e5 2630l v4,19755.0
3813,intel xeon e5 2637,2978.0
3814,[dual cpu] intel xeon e5 2637,5775.0
3815,intel xeon e5 2637 v2,6457.0
3816,[dual cpu] intel xeon e5 2637 v2,12040.0
3817,intel xeon e5 2637 v3,7246.0
3818,[dual cpu] intel xeon e5 2637 v3,13176.0
3819,intel xeon e5 2637 v4,7490.0
3820,[dual cpu] intel xeon e5 2637 v4,14097.0
3821,intel xeon e5 2640,6294.0
3822,[dual cpu] intel xeon e5 2640,11615.0
3823,intel xeon e5 2640 v2,7590.0
3824,[dual cpu] intel xeon e5 2640 v2,13492.0
3825,intel xeon e5 2640 v3,11120.0
3826,[dual cpu] intel xeon e5 2640 v3,17438.0
3827,intel xeon e5 2640 v4,12488.0
3828,[dual cpu] intel xeon e5 2640 v4,21176.0
3829,intel xeon e5 2643,5344.0
3830,[dual cpu] intel xeon e5 2643,9774.0
3831,intel xeon e5 2643 v2,9184.0
3832,[dual cpu] intel xeon e5 2643 v2,17175.0
3833,intel xeon e5 2643 v3,10446.0
3834,[dual cpu] intel xeon e5 2643 v3,17937.0
3835,intel xeon e5 2643 v4,11134.0
3836,[dual cpu] intel xeon e5 2643 v4,19937.0
3837,intel xeon e5 2648l,5262.0
3838,[dual cpu] intel xeon e5 2648l,9940.0
3839,intel xeon e5 2648l v2,8828.0
3840,[dual cpu] intel xeon e5 2648l v2,16028.0
3841,intel xeon e5 2648l v3,9847.0
3842,intel xeon e5 2648l v4,11547.0
3843,intel xeon e5 2649 v3,12399.0
3844,intel xeon e5 2650,7370.0
3845,[dual cpu] intel xeon e5 2650,12856.0
3846,intel xeon e5 2650 v2,9863.0
3847,[dual cpu] intel xeon e5 2650 v2,17389.0
3848,intel xeon e5 2650 v3,11799.0
3849,[dual cpu] intel xeon e5 2650 v3,19780.0
3850,intel xeon e5 2650 v4,13568.0
3851,[dual cpu] intel xeon e5 2650 v4,23061.0
3852,intel xeon e5 2650l,6192.0
3853,[dual cpu] intel xeon e5 2650l,11364.0
3854,intel xeon e5 2650l v2,7586.0
3855,[dual cpu] intel xeon e5 2650l v2,14039.0
3856,intel xeon e5 2650l v3,11880.0
3857,[dual cpu] intel xeon e5 2650l v3,19882.0
3858,intel xeon e5 2650l v4,12719.0
3859,[dual cpu] intel xeon e5 2650l v4,25017.0
3860,intel xeon e5 2651 v2,9544.0
3861,[dual cpu] intel xeon e5 2651 v2,15980.0
3862,intel xeon e5 2658,6073.0
3863,[dual cpu] intel xeon e5 2658,10053.0
3864,intel xeon e5 2658 v2,10528.0
3865,[dual cpu] intel xeon e5 2658 v2,18250.0
3866,intel xeon e5 2658 v3,13487.0
3867,[dual cpu] intel xeon e5 2658 v3,21856.0
3868,intel xeon e5 2658 v4,14434.0
3869,[dual cpu] intel xeon e5 2658 v4,27797.0
3870,intel xeon e5 2658a v3,14879.0
3871,intel xeon e5 2660,8149.0
3872,[dual cpu] intel xeon e5 2660,14110.0
3873,intel xeon e5 2660 v2,10485.0
3874,[dual cpu] intel xeon e5 2660 v2,18491.0
3875,intel xeon e5 2660 v3,13120.0
3876,[dual cpu] intel xeon e5 2660 v3,22108.0
3877,intel xeon e5 2660 v4,15873.0
3878,[dual cpu] intel xeon e5 2660 v4,26403.0
3879,intel xeon e5 2663 v3,11777.0
3880,[dual cpu] intel xeon e5 2663 v3,21671.0
3881,intel xeon e5 2665,8307.0
3882,[dual cpu] intel xeon e5 2665,14117.0
3883,intel xeon e5 2666 v3,14261.0
3884,[dual cpu] intel xeon e5 2666 v3,23649.0
3885,intel xeon e5 2666 v4,17958.0
3886,[dual cpu] intel xeon e5 2666 v4,20424.0
3887,intel xeon e5 2667,7492.0
3888,[dual cpu] intel xeon e5 2667,12728.0
3889,intel xeon e5 2667 v2,12270.0
3890,[dual cpu] intel xeon e5 2667 v2,21206.0
3891,intel xeon e5 2667 v3,12656.0
3892,[dual cpu] intel xeon e5 2667 v3,21088.0
3893,intel xeon e5 2667 v4,13821.0
3894,[dual cpu] intel xeon e5 2667 v4,24086.0
3895,intel xeon e5 2669 v3,16107.0
3896,intel xeon e5 2670,8966.0
3897,[dual cpu] intel xeon e5 2670,15628.0
3898,intel xeon e5 2670 v2,11347.0
3899,[dual cpu] intel xeon e5 2670 v2,19200.0
3900,intel xeon e5 2670 v3,13576.0
3901,[dual cpu] intel xeon e5 2670 v3,22326.0
3902,intel xeon e5 2673 v2,12128.0
3903,[dual cpu] intel xeon e5 2673 v2,21271.0
3904,intel xeon e5 2673 v3,14243.0
3905,[dual cpu] intel xeon e5 2673 v3,22572.0
3906,intel xeon e5 2673 v4,20631.0
3907,[dual cpu] intel xeon e5 2673 v4,37891.0
3908,intel xeon e5 2675 v3,13180.0
3909,intel xeon e5 2676 v3,13524.0
3910,[dual cpu] intel xeon e5 2676 v3,21875.0
3911,intel xeon e5 2676 v4,18978.0
3912,intel xeon e5 2678 v3,14712.0
3913,[dual cpu] intel xeon e5 2678 v3,24263.0
3914,intel xeon e5 2679 v4,24131.0
3915,intel xeon e5 2680,9399.0
3916,[dual cpu] intel xeon e5 2680,15753.0
3917,intel xeon e5 2680 v2,12641.0
3918,[dual cpu] intel xeon e5 2680 v2,21274.0
3919,intel xeon e5 2680 v3,15159.0
3920,[dual cpu] intel xeon e5 2680 v3,24286.0
3921,intel xeon e5 2680 v4,17745.0
3922,[dual cpu] intel xeon e5 2680 v4,28256.0
3923,intel xeon e5 2680r v4,17487.0
3924,intel xeon e5 2682 v4,19051.0
3925,[dual cpu] intel xeon e5 2682 v4,28525.0
3926,intel xeon e5 2683 v3,14623.0
3927,[dual cpu] intel xeon e5 2683 v3,23991.0
3928,intel xeon e5 2683 v4,17700.0
3929,[dual cpu] intel xeon e5 2683 v4,28133.0
3930,intel xeon e5 2685 v3,12944.0
3931,[dual cpu] intel xeon e5 2685 v3,20233.0
3932,intel xeon e5 2686 v3,18148.0
3933,intel xeon e5 2686 v4,20415.0
3934,[dual cpu] intel xeon e5 2686 v4,33531.0
3935,intel xeon e5 2687w,9996.0
3936,[dual cpu] intel xeon e5 2687w,17753.0
3937,intel xeon e5 2687w v2,12254.0
3938,[dual cpu] intel xeon e5 2687w v2,20635.0
3939,intel xeon e5 2687w v3,14615.0
3940,[dual cpu] intel xeon e5 2687w v3,24050.0
3941,intel xeon e5 2687w v4,17755.0
3942,[dual cpu] intel xeon e5 2687w v4,28250.0
3943,intel xeon e5 2689,9681.0
3944,[dual cpu] intel xeon e5 2689,15780.0
3945,intel xeon e5 2689 v4,17049.0
3946,[dual cpu] intel xeon e5 2689 v4,29700.0
3947,intel xeon e5 2690,9737.0
3948,[dual cpu] intel xeon e5 2690,16753.0
3949,intel xeon e5 2690 v2,13483.0
3950,[dual cpu] intel xeon e5 2690 v2,22000.0
3951,intel xeon e5 2690 v3,16298.0
3952,[dual cpu] intel xeon e5 2690 v3,26358.0
3953,intel xeon e5 2690 v4,19470.0
3954,[dual cpu] intel xeon e5 2690 v4,31812.0
3955,intel xeon e5 2692 v2,12119.0
3956,intel xeon e5 2695 v2,13299.0
3957,[dual cpu] intel xeon e5 2695 v2,21762.0
3958,intel xeon e5 2695 v3,16790.0
3959,[dual cpu] intel xeon e5 2695 v3,28312.0
3960,intel xeon e5 2695 v4,18958.0
3961,[dual cpu] intel xeon e5 2695 v4,34945.0
3962,intel xeon e5 2696 v2,14096.0
3963,[dual cpu] intel xeon e5 2696 v2,23331.0
3964,intel xeon e5 2696 v3,22140.0
3965,[dual cpu] intel xeon e5 2696 v3,32885.0
3966,intel xeon e5 2696 v4,24851.0
3967,[dual cpu] intel xeon e5 2696 v4,41313.0
3968,intel xeon e5 2697 v2,14274.0
3969,[dual cpu] intel xeon e5 2697 v2,22853.0
3970,intel xeon e5 2697 v3,18583.0
3971,[dual cpu] intel xeon e5 2697 v3,26783.0
3972,intel xeon e5 2697 v4,20934.0
3973,[dual cpu] intel xeon e5 2697 v4,38260.0
3974,intel xeon e5 2697a v4,21603.0
3975,[dual cpu] intel xeon e5 2697a v4,34035.0
3976,intel xeon e5 2697r v4,20843.0
3977,intel xeon e5 2698 v3,18872.0
3978,[dual cpu] intel xeon e5 2698 v3,31087.0
3979,intel xeon e5 2698 v4,23493.0
3980,[dual cpu] intel xeon e5 2698 v4,39543.0
3981,intel xeon e5 2698b v3,16287.0
3982,intel xeon e5 2698r v4,25605.0
3983,intel xeon e5 2699 v3,20370.0
3984,[dual cpu] intel xeon e5 2699 v3,33945.0
3985,intel xeon e5 2699 v4,25018.0
3986,[dual cpu] intel xeon e5 2699 v4,43590.0
3987,intel xeon e5 2699a v4,25654.0
3988,[dual cpu] intel xeon e5 2699a v4,44999.0
3989,intel xeon e5 2699c v4,22283.0
3990,[dual cpu] intel xeon e5 2699c v4,33981.0
3991,intel xeon e5 4603,3391.0
3992,[dual cpu] intel xeon e5 4603,6690.0
3993,intel xeon e5 4607 v2,6986.0
3994,[quad cpu] intel xeon e5 4607 v2,7557.0
3995,intel xeon e5 4610,6460.0
3996,[quad cpu] intel xeon e5 4610,23354.0
3997,intel xeon e5 4610 v3,7229.0
3998,[dual cpu] intel xeon e5 4610 v4,15084.0
3999,intel xeon e5 4617,6298.0
4000,[quad cpu] intel xeon e5 4617,16902.0
4001,[dual cpu] intel xeon e5 4617,11387.0
4002,intel xeon e5 4620,7037.0
4003,[dual cpu] intel xeon e5 4620,11474.0
4004,intel xeon e5 4620 v2,9590.0
4005,[quad cpu] intel xeon e5 4620 v2,17849.0
4006,[dual cpu] intel xeon e5 4620 v2,16970.0
4007,intel xeon e5 4620 v3,10525.0
4008,intel xeon e5 4627 v2,9320.0
4009,[quad cpu] intel xeon e5 4627 v2,32453.0
4010,[dual cpu] intel xeon e5 4627 v2,15898.0
4011,intel xeon e5 4627 v3,11344.0
4012,[dual cpu] intel xeon e5 4627 v3,20294.0
4013,intel xeon e5 4627 v4,12969.0
4014,[dual cpu] intel xeon e5 4627 v4,22336.0
4015,intel xeon e5 4628l v4,12461.0
4016,intel xeon e5 4640,7012.0
4017,[quad cpu] intel xeon e5 4640,21374.0
4018,[dual cpu] intel xeon e5 4640 v2,19028.0
4019,intel xeon e5 4640 v3,10372.0
4020,[dual cpu] intel xeon e5 4640 v4,22559.0
4021,intel xeon e5 4648 v3,9061.0
4022,intel xeon e5 4650,8407.0
4023,[quad cpu] intel xeon e5 4650,27008.0
4024,[dual cpu] intel xeon e5 4650,13713.0
4025,intel xeon e5 4650 v2,11064.0
4026,[quad cpu] intel xeon e5 4650 v2,32150.0
4027,intel xeon e5 4650 v3,10838.0
4028,intel xeon e5 4650 v4,15883.0
4029,[quad cpu] intel xeon e5 4650 v4,41126.0
4030,[dual cpu] intel xeon e5 4650 v4,25851.0
4031,intel xeon e5 4650l,8533.0
4032,[quad cpu] intel xeon e5 4650l,28193.0
4033,intel xeon e5 4655 v3,9377.0
4034,intel xeon e5 4655 v4,10912.0
4035,intel xeon e5 4657l v2,11613.0
4036,[quad cpu] intel xeon e5 4657l v2,36266.0
4037,[dual cpu] intel xeon e5 4657l v2,21548.0
4038,intel xeon e5 4660 v3,14256.0
4039,intel xeon e5 4660 v4,15375.0
4040,[quad cpu] intel xeon e5 4660 v4,54621.0
4041,[dual cpu] intel xeon e5 4660 v4,24421.0
4042,intel xeon e5 4667 v3,15397.0
4043,intel xeon e5 4667 v4,20319.0
4044,[quad cpu] intel xeon e5 4667 v4,53402.0
4045,intel xeon e5 4669 v3,17430.0
4046,[quad cpu] intel xeon e5 4669 v3,41232.0
4047,[dual cpu] intel xeon e5 4669 v3,31494.0
4048,intel xeon e5 4669 v4,11523.0
4049,intel xeon e5205,838.0
4050,intel xeon e5240,1448.0
4051,intel xeon e5310,1306.0
4052,[dual cpu] intel xeon e5310,2629.0
4053,intel xeon e5320,1469.0
4054,[dual cpu] intel xeon e5320,2911.0
4055,intel xeon e5335,1549.0
4056,[dual cpu] intel xeon e5335,3069.0
4057,intel xeon e5345,1868.0
4058,[dual cpu] intel xeon e5345,3458.0
4059,intel xeon e5405,1718.0
4060,[dual cpu] intel xeon e5405,3402.0
4061,intel xeon e5410,2007.0
4062,[dual cpu] intel xeon e5410,3829.0
4063,intel xeon e5420,2022.0
4064,[dual cpu] intel xeon e5420,4099.0
4065,intel xeon e5430,2238.0
4066,[dual cpu] intel xeon e5430,4287.0
4067,intel xeon e5440,2374.0
4068,[dual cpu] intel xeon e5440,4440.0
4069,intel xeon e5450,2580.0
4070,[dual cpu] intel xeon e5450,4710.0
4071,intel xeon e5462,2178.0
4072,[dual cpu] intel xeon e5462,4541.0
4073,intel xeon e5472,2286.0
4074,[dual cpu] intel xeon e5472,4765.0
4075,intel xeon e5502,837.0
4076,[dual cpu] intel xeon e5502,1853.0
4077,intel xeon e5503,804.0
4078,[dual cpu] intel xeon e5503,1787.0
4079,intel xeon e5504,1519.0
4080,[dual cpu] intel xeon e5504,3305.0
4081,intel xeon e5506,1944.0
4082,[dual cpu] intel xeon e5506,3710.0
4083,intel xeon e5507,1928.0
4084,[dual cpu] intel xeon e5507,4256.0
4085,intel xeon e5520,2524.0
4086,[dual cpu] intel xeon e5520,4620.0
4087,intel xeon e5530,2690.0
4088,[dual cpu] intel xeon e5530,5214.0
4089,intel xeon e5540,2783.0
4090,[dual cpu] intel xeon e5540,4841.0
4091,intel xeon e5603,1935.0
4092,[dual cpu] intel xeon e5603,3548.0
4093,intel xeon e5606,2365.0
4094,[dual cpu] intel xeon e5606,4258.0
4095,intel xeon e5607,2686.0
4096,[dual cpu] intel xeon e5607,4969.0
4097,intel xeon e5620,3590.0
4098,[dual cpu] intel xeon e5620,6527.0
4099,intel xeon e5630,3790.0
4100,[dual cpu] intel xeon e5630,6847.0
4101,intel xeon e5640,3782.0
4102,[dual cpu] intel xeon e5640,7455.0
4103,intel xeon e5645,5048.0
4104,[dual cpu] intel xeon e5645,9143.0
4105,intel xeon e5649,5686.0
4106,[dual cpu] intel xeon e5649,9558.0
4107,intel xeon e7  2830,2027.0
4108,[dual cpu] intel xeon e7  4807,6223.0
4109,[quad cpu] intel xeon e7  4850,21385.0
4110,[dual cpu] intel xeon e7  4850,9571.0
4111,[quad cpu] intel xeon e7  4860,20367.0
4112,[quad cpu] intel xeon e7  4870,24580.0
4113,[dual cpu] intel xeon e7  4870,11939.0
4114,[quad cpu] intel xeon e7  8837,17333.0
4115,[quad cpu] intel xeon e7  8870,24434.0
4116,intel xeon e7 4809 v2,16471.0
4117,[quad cpu] intel xeon e7 4830,19981.0
